profile,x_over_d,r_over_d,x_m,y_m,temperature,ch4,o2,co2,h2o,co,T_std
radial,0.75,8.295224979519844,0.005400000140070915,0.05972561985254288,300.6760482788086,1.1464593044511562e-07,0.2300119251012802,0.0006176804776274911,0.006624993577133864,9.480872727023016e-07,20.57416365703592
radial,0.75,8.705479817257988,0.005400000140070915,0.06267945468425751,300.684268951416,1.1012746723731577e-07,0.22997058555483818,0.0006184201271984611,0.006624584551900625,9.22008734261252e-07,20.52555290499682
radial,0.75,9.177996673517757,0.005400000140070915,0.06608157604932785,300.694881439209,1.053823458279996e-07,0.2299258392304182,0.0006193353807951334,0.006624232977628708,8.941021700887953e-07,20.47443186940048
radial,0.75,9.722222263614336,0.005400000140070915,0.07000000029802322,300.7074737548828,1.0045569524262311e-07,0.22987791895866394,0.0006204045039122954,0.006623926281463355,8.643037023920962e-07,20.41933484503857
radial,0.75,10.281996801495552,0.005400000140070915,0.07403037697076797,300.72068786621094,9.595822700870249e-08,0.22983233630657196,0.0006215053600110139,0.006623700901400298,8.362136654259259e-07,20.366997678029993
radial,0.75,10.863254881567425,0.005400000140070915,0.07821543514728546,300.73485565185547,9.184820415489145e-08,0.22978833876550198,0.0006226474538901499,0.0066235464764758945,8.096870640647377e-07,20.318177376073088
radial,0.75,11.466822276512783,0.005400000140070915,0.08256112039089203,300.7501029968262,8.809864784998403e-08,0.2297453936189413,0.000623825642285249,0.006623445719014853,7.846286607117589e-07,20.2737908233726
radial,0.75,12.093554768297407,0.005400000140070915,0.08707359433174133,300.76589584350586,8.468309767473418e-08,0.22970347292721272,0.0006250038707589674,0.006623367837164551,7.609106429391954e-07,20.233100624711998
radial,0.75,12.74434125257863,0.005400000140070915,0.09175925701856613,300.78170013427734,8.158466006770114e-08,0.229662723839283,0.0006261475573596798,0.006623288441915065,7.384713054397226e-07,20.19529199095796
radial,0.75,13.420105808311039,0.005400000140070915,0.09662476181983948,300.79703521728516,7.878863085941787e-08,0.2296233642846346,0.0006272288210290439,0.006623189838137478,7.172884757271586e-07,20.159627330411794
radial,0.75,14.121805628140768,0.005400000140070915,0.10167700052261353,300.81172943115234,7.627802873292889e-08,0.22958545200526714,0.0006282350018378124,0.006623063527513295,6.973500390476665e-07,20.126042464437223
radial,0.75,14.850437227222654,0.005400000140070915,0.10692314803600311,300.82567596435547,7.403199574257677e-08,0.2295489888638258,0.0006291557581534768,0.006622900895308703,6.786282398256462e-07,20.09462310589095
radial,0.75,15.607034373614523,0.005400000140070915,0.11237064749002457,300.83874130249023,7.202896172150916e-08,0.2295140139758587,0.0006299823713394881,0.006622696004342288,6.610877258955034e-07,20.06528627236649
radial,0.75,16.392669123080044,0.005400000140070915,0.1180272176861763,300.8507614135742,7.02471839122436e-08,0.22948060184717178,0.0006307045596980476,0.006622442277148366,6.446863771720596e-07,20.037878958381206
radial,0.75,17.208456993103027,0.005400000140070915,0.1239008903503418,300.86170196533203,6.866765006078837e-08,0.2294488400220871,0.0006313278610381445,0.006622146931476891,6.293911605235655e-07,20.0121361549658
radial,0.75,18.055554893281727,0.005400000140070915,0.12999999523162842,300.8716011047363,6.727304438018839e-08,0.22941876575350761,0.0006318599977643835,0.006621817476116121,6.151729827776779e-07,19.988111175209138
radial,0.75,18.920799096425373,0.005400000140070915,0.1362297534942627,300.8805961608887,6.606808236121029e-08,0.2293908093124628,0.0006323182497887103,0.00662147969705984,6.022287442081929e-07,19.966365939693812
radial,0.75,19.784168236785465,0.005400000140070915,0.14244601130485535,300.88840103149414,6.505405668283497e-08,0.22936559282243252,0.0006326899368005456,0.006621139356866479,5.907529532246572e-07,19.947134864542733
radial,0.75,20.64567059278488,0.005400000140070915,0.14864882826805115,300.8951606750488,6.420143026884716e-08,0.22934293746948242,0.0006329908697804143,0.006620805128477514,5.806055662949976e-07,19.93007051628052
radial,0.75,21.505308234029346,0.005400000140070915,0.1548382192850113,300.90081787109375,6.348516368545592e-08,0.2293227631598711,0.000633219194211776,0.006620473985094577,5.716680164855656e-07,19.914823404683588
radial,0.75,22.36308323012458,0.005400000140070915,0.16101419925689697,300.9058494567871,6.28851983842781e-08,0.22930479981005192,0.000633410515169075,0.006620168453082442,5.638506484026045e-07,19.901589012888294
radial,0.75,23.21900385949347,0.005400000140070915,0.16717682778835297,300.9102478027344,6.238447428332456e-08,0.22928890027105808,0.0006335601874543073,0.006619881314691156,5.570700487704745e-07,19.89051660182792
radial,0.75,24.07307012213601,0.005400000140070915,0.17332610487937927,300.91432189941406,6.196882325136536e-08,0.2292749211192131,0.0006336949078669107,0.006619631196372211,5.51257722158224e-07,19.881488319212476
radial,0.75,24.925288226869373,0.005400000140070915,0.17946207523345947,300.9183464050293,6.162911489292214e-08,0.2292625904083252,0.0006338267845720225,0.006619421299546957,5.463725019404698e-07,19.875223865648742
radial,0.75,25.775662312904995,0.005400000140070915,0.18558476865291595,300.92330169677734,6.135847127183167e-08,0.22925150021910667,0.0006340236844017966,0.006619297957513481,5.423852607501294e-07,19.872393345471774
radial,0.75,26.6241944498486,0.005400000140070915,0.1916942000389099,300.9293022155762,6.11504762924205e-08,0.22924157977104187,0.000634295307303745,0.006619267864152789,5.392650793170042e-07,19.87298622332356
radial,0.75,27.470890846517353,0.005400000140070915,0.19779041409492493,300.9382667541504,6.10053293310762e-08,0.22923193871974945,0.000634765119352565,0.0066194115206599236,5.37060835871595e-07,19.87936923146648
radial,0.75,28.315755642122692,0.005400000140070915,0.2038734406232834,300.9512748718262,6.092483521224108e-08,0.22922196611762047,0.0006354960949916943,0.006619765888899565,5.357974380398738e-07,19.89350492750434
radial,0.75,29.158788836664623,0.005400000140070915,0.2099432796239853,300.9677925109863,6.089989950904567e-08,0.2292120661586523,0.0006364742357423125,0.006620329921133816,5.35456223857546e-07,19.91356768658927
radial,0.75,30.000000778171753,0.005400000140070915,0.2160000056028366,301.3504638671875,7.574971824408057e-08,0.22874361462891102,0.0006578765145199839,0.006625302543397993,6.495922755745429e-07,20.436189184775493
radial,0.75,0.0,0.005400000140070915,0.0,294.15576934814453,0.15634895861148834,0.19646521657705307,2.069519632641459e-05,2.210855609519058e-05,4.088500588750321e-06,8.038065912515822e-05
radial,0.75,0.022727272153133526,0.005400000140070915,0.0001636363595025614,294.16321563720703,0.15634813718497753,0.19646385870873928,2.1505535869437153e-05,2.2974152670940384e-05,4.248416587415704e-06,8.038065912515822e-05
radial,0.75,0.04545454430626705,0.005400000140070915,0.0003272727190051228,294.1865005493164,0.15634558908641338,0.19645964168012142,2.4017193936742842e-05,2.5657198875705944e-05,4.744173452309042e-06,8.038065912515822e-05
radial,0.75,0.06818181848049992,0.005400000140070915,0.0004909090930595994,294.22852325439453,0.15634107403457165,0.19645215012133121,2.8478838657974848e-05,3.0423750786212622e-05,5.625166807021742e-06,8.038065912515822e-05
radial,0.75,0.0909090886125341,0.005400000140070915,0.0006545454380102456,294.29455947875977,0.15633413940668106,0.19644064456224442,3.5328644116816577e-05,3.774279912249767e-05,6.978548981351196e-06,7.387129490294298e-05
radial,0.75,0.11363636682896565,0.005400000140070915,0.0008181818411685526,294.3927917480469,0.1563241332769394,0.19642400369048119,4.523273491940927e-05,4.832769627682865e-05,8.937081929616397e-06,6.823937919616058e-05
radial,0.75,0.13636363696099985,0.005400000140070915,0.0009818181861191988,294.53527450561523,0.15631012618541718,0.19640060886740685,5.914555595154525e-05,6.32012561254669e-05,1.1691498457366833e-05,6.371800647159602e-05
radial,0.75,0.15909091517743137,0.005400000140070915,0.0011454545892775059,294.73945236206055,0.15629079937934875,0.19636821374297142,7.840168655093294e-05,8.379486098419875e-05,1.550936440253281e-05,6.640203546725926e-05
radial,0.75,0.1818181772250682,0.005400000140070915,0.0013090908760204911,295.0303077697754,0.15626436658203602,0.19632366113364697,0.00010485530492587714,0.00011209909644094296,2.0763808151968988e-05,7.227819565390173e-05
radial,0.75,0.20454545544149977,0.005400000140070915,0.0014727272791787982,295.44396209716797,0.1562283355742693,0.1962625551968813,0.0001410972654412035,0.0001508983623352833,2.7978326670563547e-05,8.732241166885069e-05
radial,0.75,0.2272727336579313,0.005400000140070915,0.0016363636823371053,296.0332794189453,0.15617920830845833,0.19617862440645695,0.00019080836318607908,0.0002041527804976795,3.789979427892831e-05,0.0001373291015625
radial,0.75,0.24999999570556813,0.005400000140070915,0.0017999999690800905,296.8773498535156,0.15611195005476475,0.1960627418011427,0.000259342989011202,0.00027762946410803124,5.161926264918293e-05,0.0001936123281928943
radial,0.75,0.2727272739219997,0.005400000140070915,0.0019636363722383976,298.09778594970703,0.1560191474854946,0.1959012057632208,0.0003547105188772548,0.00037996452738298103,7.077548616507556e-05,0.00027113884954707123
radial,0.75,0.2954545521384312,0.005400000140070915,0.0021272727753967047,299.8875923156738,0.15588943473994732,0.1956727746874094,0.0004893005534540862,0.0005245310530881397,9.791339016373968e-05,0.0003661910687460858
radial,0.75,0.31818183035486275,0.005400000140070915,0.0022909091785550117,302.56449127197266,0.15570479072630405,0.1953432708978653,0.0006830099155195057,0.0007328268184210174,0.00013713516091229394,0.0005112832924733431
radial,0.75,0.3409090762337049,0.005400000140070915,0.002454545348882675,306.67385482788086,0.1554354503750801,0.19485527835786343,0.000969184395216871,0.0010409149253973737,0.00019533973681973293,0.0007362958656904213
radial,0.75,0.3636363544501364,0.005400000140070915,0.0026181817520409822,313.1965522766113,0.1550297774374485,0.19410757720470428,0.0014064718707231805,0.0015122780459932983,0.00028469924291130155,0.0011473490782249972
radial,0.75,0.386363632666568,0.005400000140070915,0.0027818181551992893,323.9788055419922,0.1543938722461462,0.19291291944682598,0.0021031398500781506,0.0022641995747108012,0.00042774540997925214,0.0019206688205028763
radial,0.75,0.40909091088299954,0.005400000140070915,0.0029454545583575964,342.60359954833984,0.15335053764283657,0.19091163761913776,0.0032667059858795255,0.003521614446071908,0.0006677530545857735,0.0034759156423632737
radial,0.75,0.43181818909943104,0.005400000140070915,0.0031090909615159035,375.5900344848633,0.1515828538686037,0.18744748830795288,0.005275024566799402,0.005694247141946107,0.0010836028086487204,0.006406070536623487
radial,0.75,0.4545454673158626,0.005400000140070915,0.0032727273646742105,432.2849540710449,0.14862894639372826,0.18154231645166874,0.008690358488820493,0.009391559869982302,0.0017924352432601154,0.011033338395967736
radial,0.75,0.4772727131947047,0.005400000140070915,0.003436363535001874,520.8014297485352,0.14403211884200573,0.17221206799149513,0.014079272281378508,0.01522535434924066,0.0029104286804795265,0.01658373990988958
