flame,point,x_over_d,kind,r_over_d,F,F_rms,T,T_rms,Y_O2,Y_N2,Y_H2O,Y_CH4,Y_CO,Y_CO2,Y_OH,Y_H2,Y_NO,Y_CO_LIF
E,CL,,Yfav,15.0,0.9157,0.0715,466.0,116.0,0.181,0.656,0.0118,0.137,0.00363,0.0103,2.32e-06,0.000268,1.39e-06,0.00338
E,CL,,Yfav,20.0,0.8282,0.0803,663.0,176.0,0.161,0.666,0.0259,0.116,0.01,0.0221,1.27e-05,0.000634,3.34e-06,0.0083
E,CL,,Yfav,25.0,0.7521,0.0764,911.0,222.0,0.132,0.676,0.0446,0.0945,0.0191,0.0367,3.52e-05,0.0012,6.6e-06,0.0155
E,CL,,Yfav,30.0,0.6857,0.0902,1166.0,273.0,0.0991,0.684,0.0656,0.0728,0.0294,0.0518,6.81e-05,0.00187,1.18e-05,0.0247
E,CL,,Yfav,35.0,0.5918,0.1112,1480.0,294.0,0.0572,0.697,0.0916,0.0444,0.0399,0.0715,0.000324,0.00262,2.07e-05,0.0349
E,CL,,Yfav,40.0,0.5067,0.1117,1731.0,250.0,0.0279,0.707,0.11,0.0215,0.0458,0.0881,0.000726,0.00294,3e-05,0.0416
E,CL,,Yfav,45.0,0.4173,0.0997,1909.0,156.0,0.0155,0.717,0.118,0.00552,0.0428,0.102,0.00135,0.00232,3.95e-05,0.0379
E,CL,,Yfav,50.0,0.3433,0.0825,1928.0,167.0,0.0267,0.726,0.111,0.00061,0.0271,0.109,0.00183,0.00116,4.76e-05,0.0238
E,CL,,Yfav,55.0,0.2904,0.0802,1839.0,250.0,0.0483,0.731,0.0995,0.000307,0.0119,0.108,0.0017,0.000429,4.57e-05,0.0113
E,CL,,Yfav,60.0,0.2426,0.069,1699.0,287.0,0.0721,0.736,0.0868,7.87e-05,0.00371,0.0999,0.00122,0.000112,4.22e-05,0.00352
E,CL,,Yfav,65.0,0.2073,0.0593,1548.0,275.0,0.0933,0.741,0.0759,0.000107,0.00109,0.0883,0.00067,3.73e-05,3.67e-05,0.000896
E,CL,,Yfav,70.0,0.1774,0.0543,1422.0,272.0,0.114,0.743,0.0666,1.87e-05,0.0,0.0766,0.000319,2.16e-06,3.15e-05,0.000121
E,CL,,Yfav,75.0,0.1584,0.0464,1324.0,246.0,0.127,0.744,0.06,0.0,0.0,0.0686,0.000161,9.61e-06,2.91e-05,0.000252
F,01,1.0,Yave,-0.6,0.6223,0.0912,1315.0,265.0,0.113,0.681,0.0558,0.0672,0.0176,0.0658,0.000732,0.000683,4.19e-06,0.0164
F,01,1.0,Yave,-0.53,0.7955,0.0829,656.0,179.0,0.18,0.66,0.0198,0.115,0.00388,0.0197,3.33e-05,0.000256,1.38e-06,0.00487
F,01,1.0,Yave,-0.46,0.9419,0.0608,369.0,59.0,0.197,0.649,0.00515,0.145,0.0,0.00272,0.0,4.28e-05,3.7e-07,0.000773
F,01,1.0,Yave,-0.39,0.9976,0.0408,300.0,10.0,0.198,0.645,0.000926,0.156,0.0,0.0,0.0,5.51e-06,8.16e-08,7.63e-05
F,01,1.0,Yave,-0.32,0.9986,0.0363,292.0,3.0,0.198,0.646,0.000497,0.156,0.0,0.0,7.99e-08,1.62e-06,7.39e-08,1.01e-05
F,01,1.0,Yave,-0.04,1.0032,0.0375,289.0,3.0,0.198,0.645,0.000441,0.157,0.0,0.0,2.62e-08,4.85e-07,6.41e-08,1.48e-05
F,01,1.0,Yave,0.24,0.9979,0.0363,290.0,3.0,0.199,0.645,0.000457,0.156,0.0,0.0,0.0,7.39e-07,1.05e-07,1.52e-05
F,01,1.0,Yave,0.31,1.0058,0.0327,291.0,3.0,0.199,0.644,0.000488,0.157,0.0,0.0,1.3e-07,3.44e-06,8.94e-08,5.29e-05
F,01,1.0,Yave,0.38,1.0004,0.0421,301.0,10.0,0.197,0.645,0.000854,0.156,0.000205,0.000164,2.1e-07,8.12e-06,1.52e-07,0.000128
F,01,1.0,Yave,0.44,0.9853,0.0484,379.0,62.0,0.185,0.651,0.00603,0.151,0.0016,0.00564,1.77e-06,8.09e-05,4.35e-07,0.00116
F,01,1.0,Yave,0.51,0.8401,0.0987,681.0,186.0,0.146,0.676,0.027,0.118,0.00871,0.0266,0.000117,0.000338,1.84e-06,0.00578
F,01,1.0,Yave,0.58,0.5388,0.1129,1368.0,273.0,0.0774,0.713,0.0682,0.0502,0.0174,0.0732,0.00124,0.000615,5.7e-06,0.0166
F,01,1.0,Yave,0.65,0.3073,0.0295,1832.0,60.0,0.0528,0.73,0.092,0.0049,0.00931,0.105,0.0027,0.000305,8.94e-06,0.0127
F,01,1.0,Yave,0.72,0.2721,0.0131,1870.0,42.0,0.0555,0.736,0.0919,0.00128,0.00553,0.105,0.00272,0.000172,9.6e-06,0.00701
F,01,1.0,Yave,0.79,0.2641,0.0124,1855.0,37.0,0.0585,0.737,0.0894,0.000693,0.00542,0.105,0.00264,0.000152,9.15e-06,0.00672
F,01,1.0,Yave,0.93,0.2643,0.0123,1858.0,40.0,0.0562,0.738,0.091,0.000378,0.00471,0.105,0.00269,0.000164,9.44e-06,0.00666
F,01,1.0,Yave,1.07,0.2633,0.0125,1847.0,43.0,0.0599,0.736,0.0897,0.00063,0.00536,0.104,0.00273,0.000145,9.2e-06,0.00707
F,01,1.0,Yave,1.21,0.2391,0.014,1686.0,49.0,0.0756,0.736,0.0815,0.000285,0.00411,0.0983,0.00191,0.000111,6.34e-06,0.00575
F,01,1.0,Yave,1.35,0.1178,0.0331,1134.0,172.0,0.159,0.745,0.049,5.36e-05,0.000674,0.045,0.000238,3.38e-05,2.94e-06,0.00138
F,01,1.0,Yave,1.49,0.0209,0.0119,483.0,92.0,0.224,0.755,0.0158,1.42e-06,0.0,0.00549,1.81e-06,2.28e-05,5.05e-07,0.00022
F,01,1.0,Yave,1.62,0.0007,0.0011,320.0,11.0,0.234,0.759,0.00676,0.0,0.0,0.0,0.0,9.58e-06,6.6e-08,1.49e-06
F,01,1.0,Yfav,-0.6,0.6389,0.0914,1257.0,273.0,0.12,0.678,0.052,0.0718,0.0167,0.0617,0.000686,0.000654,3.9e-06,0.0153
F,01,1.0,Yfav,-0.53,0.8124,0.0823,614.0,163.0,0.184,0.659,0.0177,0.119,0.003,0.0169,2.39e-05,0.000226,1.26e-06,0.00416
F,01,1.0,Yfav,-0.46,0.9479,0.0582,361.0,55.0,0.198,0.648,0.00466,0.146,0.0,0.00232,0.0,3.83e-05,3.42e-07,0.000675
F,01,1.0,Yfav,-0.39,0.9976,0.0408,299.0,10.0,0.198,0.645,0.000907,0.156,0.0,0.0,0.0,5.41e-06,8.1e-08,7.3e-05
F,01,1.0,Yfav,-0.32,0.9984,0.0363,292.0,3.0,0.198,0.646,0.000497,0.156,0.0,0.0,8.06e-08,1.63e-06,7.39e-08,1.02e-05
F,01,1.0,Yfav,-0.04,1.0029,0.0375,289.0,3.0,0.198,0.645,0.000441,0.157,0.0,0.0,2.88e-08,4.97e-07,6.4e-08,1.5e-05
F,01,1.0,Yfav,0.24,0.9976,0.0363,290.0,3.0,0.199,0.646,0.000457,0.156,0.0,0.0,0.0,7.76e-07,1.05e-07,1.54e-05
F,01,1.0,Yfav,0.31,1.0056,0.0327,291.0,3.0,0.199,0.644,0.000488,0.157,0.0,0.0,1.31e-07,3.45e-06,8.94e-08,5.3e-05
F,01,1.0,Yfav,0.38,1.0,0.0421,301.0,10.0,0.198,0.645,0.000841,0.156,0.000198,0.000148,2.07e-07,7.91e-06,1.51e-07,0.000123
F,01,1.0,Yfav,0.44,0.989,0.0462,371.0,56.0,0.186,0.651,0.00543,0.152,0.0015,0.00506,1.31e-06,7.46e-05,4.03e-07,0.00104
F,01,1.0,Yfav,0.51,0.8625,0.0953,637.0,171.0,0.151,0.673,0.0242,0.123,0.00763,0.0235,0.000106,0.000306,1.66e-06,0.00499
F,01,1.0,Yfav,0.58,0.5606,0.1153,1312.0,278.0,0.0819,0.711,0.0647,0.0554,0.0171,0.0694,0.00119,0.000601,5.33e-06,0.0156
F,01,1.0,Yfav,0.65,0.3077,0.0302,1830.0,62.0,0.0528,0.73,0.0919,0.005,0.00933,0.104,0.00269,0.000306,8.93e-06,0.0127
F,01,1.0,Yfav,0.72,0.2719,0.0131,1869.0,42.0,0.0555,0.737,0.0918,0.00128,0.00553,0.105,0.00272,0.000172,9.59e-06,0.00701
F,01,1.0,Yfav,0.79,0.2641,0.0124,1854.0,37.0,0.0585,0.737,0.0893,0.000694,0.00541,0.105,0.00263,0.000153,9.15e-06,0.00672
F,01,1.0,Yfav,0.93,0.2642,0.0123,1857.0,40.0,0.0562,0.738,0.0909,0.000379,0.0047,0.105,0.00269,0.000163,9.43e-06,0.00665
F,01,1.0,Yfav,1.07,0.2632,0.0125,1846.0,43.0,0.0599,0.736,0.0896,0.000629,0.00535,0.104,0.00273,0.000144,9.19e-06,0.00706
F,01,1.0,Yfav,1.21,0.2389,0.014,1684.0,48.0,0.0757,0.737,0.0815,0.000284,0.00412,0.0982,0.00191,0.000111,6.33e-06,0.00573
F,01,1.0,Yfav,1.35,0.1128,0.0326,1107.0,171.0,0.163,0.746,0.0473,4.83e-05,0.000652,0.0428,0.000216,3.32e-05,2.81e-06,0.00133
F,01,1.0,Yfav,1.49,0.0191,0.0106,468.0,83.0,0.225,0.755,0.0151,2.83e-07,0.0,0.00481,1.13e-06,2.21e-05,4.6e-07,0.000201
F,01,1.0,Yfav,1.62,0.0006,0.0011,320.0,11.0,0.234,0.759,0.00675,0.0,0.0,0.0,0.0,9.55e-06,6.61e-08,1.28e-06
F,02,2.0,Yave,-0.6,0.7444,0.0775,942.0,261.0,0.146,0.668,0.0371,0.0963,0.0131,0.0396,0.000103,0.000647,3.66e-06,0.0125
F,02,2.0,Yave,-0.53,0.8426,0.0808,588.0,173.0,0.179,0.659,0.0175,0.123,0.00369,0.0165,1.07e-05,0.000274,1.56e-06,0.0048
F,02,2.0,Yave,-0.46,0.9299,0.0603,400.0,89.0,0.193,0.65,0.00712,0.142,0.000103,0.00522,0.0,8.49e-05,6.38e-07,0.00157
F,02,2.0,Yave,-0.39,0.983,0.0412,317.0,29.0,0.198,0.646,0.00213,0.153,0.0,0.000686,0.0,1.7e-05,2.38e-07,0.000348
F,02,2.0,Yave,-0.32,0.9999,0.0379,293.0,7.0,0.198,0.645,0.000753,0.156,0.0,0.0,0.0,2.84e-06,7.2e-08,5.72e-05
F,02,2.0,Yave,-0.25,1.0057,0.0405,288.0,4.0,0.198,0.644,0.000492,0.157,0.0,0.0,4.87e-08,7.63e-07,1.31e-07,2.36e-05
F,02,2.0,Yave,-0.04,1.0044,0.0342,288.0,3.0,0.198,0.645,0.000477,0.157,6.07e-05,0.0,1.69e-07,1.32e-06,8.1e-08,2.01e-05
F,02,2.0,Yave,0.24,1.0086,0.0359,289.0,4.0,0.198,0.644,0.000526,0.158,0.0,0.0,1.05e-07,9.05e-07,7.52e-08,4.24e-05
F,02,2.0,Yave,0.31,1.0128,0.0365,295.0,9.0,0.197,0.644,0.000781,0.158,0.00023,0.000127,3.28e-07,9.92e-06,1.96e-07,0.000123
F,02,2.0,Yave,0.38,0.9947,0.0425,339.0,47.0,0.19,0.649,0.0034,0.154,0.000886,0.003,1.79e-07,4.99e-05,3.01e-07,0.000807
F,02,2.0,Yave,0.44,0.9381,0.0697,466.0,120.0,0.175,0.657,0.0121,0.141,0.00327,0.0117,9.67e-06,0.000185,9.59e-07,0.00289
F,02,2.0,Yave,0.51,0.8365,0.0965,713.0,224.0,0.147,0.672,0.0287,0.116,0.00971,0.0276,4.46e-05,0.00046,2.61e-06,0.00759
F,02,2.0,Yave,0.58,0.6569,0.1217,1187.0,309.0,0.0912,0.698,0.0596,0.072,0.0207,0.0595,0.000389,0.000863,6.87e-06,0.0183
F,02,2.0,Yave,0.65,0.4506,0.1199,1661.0,277.0,0.0541,0.715,0.0873,0.027,0.0207,0.0915,0.00173,0.000792,1.3e-05,0.0221
F,02,2.0,Yave,0.72,0.3008,0.0308,1892.0,55.0,0.0488,0.732,0.0945,0.00319,0.00821,0.107,0.00267,0.000301,1.23e-05,0.012
F,02,2.0,Yave,0.79,0.2682,0.0149,1885.0,46.0,0.0547,0.736,0.0909,0.000749,0.00387,0.11,0.00235,0.000125,1.05e-05,0.00512
F,02,2.0,Yave,0.93,0.2587,0.0123,1871.0,43.0,0.0574,0.738,0.0899,0.000303,0.00235,0.108,0.00201,6.49e-05,1.04e-05,0.00352
F,02,2.0,Yave,1.07,0.2511,0.015,1817.0,72.0,0.0652,0.736,0.0868,0.000286,0.00196,0.107,0.00173,4.61e-05,9.88e-06,0.00294
F,02,2.0,Yave,1.21,0.203,0.0422,1572.0,208.0,0.0976,0.74,0.0729,0.000111,0.000587,0.0868,0.000976,4.81e-05,6.92e-06,0.00164
F,02,2.0,Yave,1.35,0.1323,0.059,1184.0,334.0,0.145,0.747,0.0517,0.0,0.000274,0.0558,0.000334,1.67e-05,3.99e-06,0.000573
F,02,2.0,Yave,1.49,0.0774,0.0624,842.0,393.0,0.182,0.752,0.0331,4.94e-06,0.0,0.0323,0.000118,1.42e-05,2.18e-06,0.00025
F,02,2.0,Yave,1.62,0.0174,0.0316,439.0,228.0,0.224,0.757,0.0129,0.0,0.0,0.00652,1.68e-05,9.36e-06,5.78e-07,6.83e-05
F,02,2.0,Yave,1.76,0.0003,0.0016,303.0,14.0,0.234,0.759,0.00656,3.07e-06,0.0,0.0,0.0,6.29e-06,8.2e-08,0.0
F,02,2.0,Yfav,-0.6,0.7614,0.0776,872.0,249.0,0.153,0.666,0.033,0.101,0.0111,0.0349,8.7e-05,0.000579,3.23e-06,0.0108
F,02,2.0,Yfav,-0.53,0.8607,0.0776,545.0,155.0,0.182,0.657,0.0152,0.127,0.0027,0.0137,6.95e-06,0.000233,1.37e-06,0.00397
F,02,2.0,Yfav,-0.46,0.9382,0.0561,385.0,79.0,0.194,0.65,0.00622,0.144,0.0,0.00432,0.0,7.26e-05,5.67e-07,0.00131
F,02,2.0,Yfav,-0.39,0.9842,0.0405,314.0,27.0,0.198,0.646,0.002,0.153,0.0,0.000585,0.0,1.57e-05,2.29e-07,0.000317
F,02,2.0,Yfav,-0.32,0.9998,0.0379,293.0,7.0,0.198,0.645,0.000746,0.156,0.0,0.0,0.0,2.77e-06,7.18e-08,5.57e-05
F,02,2.0,Yfav,-0.25,1.0055,0.0406,288.0,3.0,0.198,0.644,0.000491,0.157,0.0,0.0,5.02e-08,7.63e-07,1.31e-07,2.37e-05
F,02,2.0,Yfav,-0.04,1.0042,0.0342,288.0,3.0,0.198,0.645,0.000477,0.157,6.37e-05,0.0,1.71e-07,1.36e-06,8.1e-08,2.02e-05
F,02,2.0,Yfav,0.24,1.0084,0.0359,289.0,4.0,0.198,0.644,0.000526,0.158,0.0,0.0,1.07e-07,9.29e-07,7.51e-08,4.25e-05
F,02,2.0,Yfav,0.31,1.0126,0.0365,295.0,9.0,0.197,0.644,0.00077,0.158,0.000226,0.000115,3.27e-07,9.73e-06,1.95e-07,0.00012
F,02,2.0,Yfav,0.38,0.9966,0.0411,334.0,43.0,0.191,0.648,0.00306,0.154,0.000823,0.00264,2.11e-07,4.53e-05,2.8e-07,0.000717
F,02,2.0,Yfav,0.44,0.949,0.0647,442.0,105.0,0.178,0.656,0.0104,0.143,0.00276,0.01,7.1e-06,0.000161,8.49e-07,0.00246
F,02,2.0,Yfav,0.51,0.8613,0.0919,652.0,201.0,0.154,0.669,0.0248,0.122,0.00827,0.0236,3.95e-05,0.000403,2.23e-06,0.00632
F,02,2.0,Yfav,0.58,0.6874,0.1219,1105.0,306.0,0.0997,0.695,0.0544,0.0796,0.019,0.0541,0.000343,0.000802,6.05e-06,0.0163
F,02,2.0,Yfav,0.65,0.4719,0.1296,1609.0,300.0,0.058,0.714,0.0842,0.0318,0.0205,0.0881,0.00161,0.000795,1.23e-05,0.0215
F,02,2.0,Yfav,0.72,0.3009,0.0312,1891.0,55.0,0.0489,0.732,0.0944,0.00324,0.00822,0.106,0.00267,0.000302,1.23e-05,0.012
F,02,2.0,Yfav,0.79,0.268,0.0149,1884.0,46.0,0.0547,0.737,0.0908,0.000745,0.00386,0.11,0.00235,0.000125,1.05e-05,0.00511
F,02,2.0,Yfav,0.93,0.2586,0.0122,1870.0,43.0,0.0574,0.738,0.0899,0.000304,0.00235,0.108,0.00201,6.47e-05,1.04e-05,0.00352
F,02,2.0,Yfav,1.07,0.2506,0.0151,1814.0,73.0,0.0654,0.736,0.0867,0.000283,0.00195,0.107,0.00172,4.58e-05,9.83e-06,0.00292
F,02,2.0,Yfav,1.21,0.1967,0.0441,1541.0,218.0,0.102,0.74,0.0711,9.8e-05,0.000544,0.084,0.000903,4.53e-05,6.64e-06,0.00156
F,02,2.0,Yfav,1.35,0.1141,0.0582,1078.0,335.0,0.157,0.748,0.0459,0.0,0.000249,0.0475,0.000243,1.67e-05,3.39e-06,0.00051
F,02,2.0,Yfav,1.49,0.052,0.0513,676.0,333.0,0.2,0.754,0.025,0.0,0.0,0.0208,5.75e-05,1.63e-05,1.42e-06,0.000192
F,02,2.0,Yfav,1.62,0.0099,0.0195,382.0,146.0,0.229,0.758,0.0104,0.0,0.0,0.00321,5.28e-06,9.74e-06,3.57e-07,4.54e-05
F,02,2.0,Yfav,1.76,0.0003,0.0015,302.0,13.0,0.234,0.759,0.00654,3.3e-06,0.0,0.0,0.0,6.21e-06,8.07e-08,0.0
F,03,3.0,Yave,-0.6,0.7723,0.0765,868.0,240.0,0.149,0.667,0.0343,0.102,0.0119,0.0341,3.78e-05,0.000661,3.48e-06,0.0123
F,03,3.0,Yave,-0.46,0.9176,0.062,419.0,97.0,0.191,0.652,0.00818,0.14,0.00059,0.00626,0.0,0.000122,7.24e-07,0.00213
F,03,3.0,Yave,-0.32,0.9931,0.0358,300.0,14.0,0.198,0.645,0.00114,0.155,0.0,0.000106,0.0,5.14e-06,1.73e-07,0.000138
F,03,3.0,Yave,-0.04,0.9983,0.0379,288.0,3.0,0.198,0.645,0.000501,0.156,0.0,0.0,2.71e-08,2.3e-06,1.03e-07,1.89e-05
F,03,3.0,Yave,0.1,1.0034,0.0379,289.0,3.0,0.199,0.644,0.000486,0.157,0.0,0.0,8.96e-08,2.12e-06,1.06e-07,2.12e-05
F,03,3.0,Yave,0.24,1.0061,0.0399,295.0,8.0,0.198,0.644,0.000688,0.157,0.0,0.0,1.73e-08,5.74e-06,7.6e-08,9.37e-05
F,03,3.0,Yave,0.38,0.9687,0.0611,392.0,90.0,0.185,0.652,0.00675,0.148,0.00162,0.00641,1.91e-06,0.000118,5.45e-07,0.00179
F,03,3.0,Yave,0.51,0.8212,0.0976,762.0,238.0,0.142,0.674,0.0318,0.112,0.0111,0.03,3.9e-05,0.000583,3.08e-06,0.00962
F,03,3.0,Yave,0.65,0.5438,0.1259,1513.0,324.0,0.0615,0.706,0.0815,0.0432,0.0257,0.08,0.000869,0.0011,1.41e-05,0.026
F,03,3.0,Yave,0.79,0.298,0.0372,1910.0,64.0,0.0483,0.732,0.0956,0.0026,0.00776,0.108,0.0027,0.000288,1.39e-05,0.011
F,03,3.0,Yave,0.93,0.2521,0.0183,1851.0,83.0,0.0614,0.739,0.0879,0.000232,0.000992,0.107,0.00172,4.71e-05,1.09e-05,0.00279
F,03,3.0,Yave,1.07,0.2053,0.0469,1621.0,245.0,0.0934,0.741,0.0744,0.0,0.000866,0.0897,0.000962,1.05e-05,8.23e-06,0.00109
F,03,3.0,Yave,1.21,0.1694,0.0572,1410.0,318.0,0.117,0.745,0.0628,0.0,0.0,0.0734,0.000556,1.43e-05,5.94e-06,0.000772
F,03,3.0,Yave,1.35,0.1522,0.067,1286.0,383.0,0.131,0.746,0.0567,0.000194,0.0,0.0657,0.000397,1.39e-05,5.45e-06,0.000387
F,03,3.0,Yave,1.49,0.1221,0.0744,1110.0,454.0,0.151,0.748,0.047,2.98e-05,0.0,0.0531,0.000282,1.62e-05,3.93e-06,0.000272
F,03,3.0,Yave,1.62,0.0804,0.0751,851.0,481.0,0.18,0.751,0.033,0.0,0.0,0.0352,0.00016,1.4e-05,3.09e-06,0.00019
F,03,3.0,Yave,1.76,0.0284,0.0445,508.0,312.0,0.217,0.755,0.0156,3.01e-05,0.0,0.0123,3.65e-05,9.68e-06,1.11e-06,7.78e-05
F,03,3.0,Yave,1.9,0.007,0.0189,352.0,144.0,0.23,0.759,0.00872,0.0,0.0,0.0029,3.35e-06,7.66e-06,4.24e-07,1.63e-05
F,03,3.0,Yave,2.04,0.0,0.0015,297.0,10.0,0.234,0.76,0.00637,0.0,0.0,0.0,0.0,5.76e-06,1.09e-07,7.39e-07
F,03,3.0,Yfav,-0.6,0.7894,0.0775,803.0,230.0,0.156,0.665,0.0304,0.107,0.0102,0.03,3.33e-05,0.000585,3.03e-06,0.0106
F,03,3.0,Yfav,-0.46,0.9267,0.0588,401.0,87.0,0.193,0.652,0.00711,0.142,0.000332,0.00524,0.0,0.000104,6.39e-07,0.0018
F,03,3.0,Yfav,-0.32,0.9934,0.0357,300.0,14.0,0.198,0.645,0.0011,0.155,0.0,8.18e-05,0.0,4.82e-06,1.71e-07,0.000129
F,03,3.0,Yfav,-0.04,0.9981,0.0379,288.0,3.0,0.198,0.646,0.000501,0.156,0.0,0.0,2.87e-08,2.32e-06,1.03e-07,1.9e-05
F,03,3.0,Yfav,0.1,1.0032,0.0379,289.0,3.0,0.199,0.644,0.000486,0.157,0.0,0.0,9.16e-08,2.13e-06,1.06e-07,2.14e-05
F,03,3.0,Yfav,0.24,1.0058,0.04,295.0,8.0,0.198,0.644,0.000682,0.157,0.0,0.0,1.79e-08,5.65e-06,7.53e-08,9.11e-05
F,03,3.0,Yfav,0.38,0.9763,0.0567,376.0,78.0,0.187,0.65,0.0057,0.15,0.00134,0.00539,1.18e-06,9.93e-05,4.67e-07,0.00149
F,03,3.0,Yfav,0.51,0.8466,0.0936,696.0,218.0,0.149,0.67,0.0275,0.118,0.00954,0.0259,3.36e-05,0.00051,2.58e-06,0.00803
F,03,3.0,Yfav,0.65,0.5716,0.1307,1438.0,339.0,0.0686,0.704,0.0766,0.05,0.0246,0.0749,0.00075,0.00107,1.28e-05,0.0244
F,03,3.0,Yfav,0.79,0.2982,0.0381,1907.0,66.0,0.0484,0.732,0.0955,0.00269,0.00777,0.108,0.00269,0.000288,1.39e-05,0.011
F,03,3.0,Yfav,0.93,0.2515,0.0185,1847.0,84.0,0.0618,0.739,0.0876,0.000228,0.00097,0.107,0.00171,4.69e-05,1.08e-05,0.00276
F,03,3.0,Yfav,1.07,0.1975,0.0486,1579.0,254.0,0.0991,0.741,0.072,0.0,0.000792,0.0862,0.000873,9.52e-06,7.77e-06,0.00101
F,03,3.0,Yfav,1.21,0.1554,0.0575,1331.0,320.0,0.127,0.746,0.0584,0.0,0.0,0.0671,0.000445,1.33e-05,5.3e-06,0.000674
F,03,3.0,Yfav,1.35,0.1254,0.0714,1127.0,419.0,0.149,0.748,0.0482,0.00015,0.0,0.0537,0.000281,1.48e-05,4.38e-06,0.000304
F,03,3.0,Yfav,1.49,0.0812,0.074,851.0,467.0,0.18,0.751,0.0337,4.54e-06,0.0,0.0349,0.00016,1.58e-05,2.52e-06,0.00018
F,03,3.0,Yfav,1.62,0.0412,0.059,591.0,389.0,0.207,0.755,0.0203,0.0,0.0,0.0177,6.49e-05,1.23e-05,1.63e-06,0.000101
F,03,3.0,Yfav,1.76,0.0134,0.0286,399.0,207.0,0.227,0.757,0.0109,1.65e-05,0.0,0.00547,1.27e-05,9.12e-06,5.68e-07,4.01e-05
F,03,3.0,Yfav,1.9,0.0034,0.0124,324.0,95.0,0.232,0.759,0.00753,0.0,0.0,0.00127,1.21e-06,7.63e-06,2.86e-07,9.68e-06
F,03,3.0,Yfav,2.04,0.0,0.0015,296.0,9.0,0.234,0.76,0.00636,0.0,0.0,0.0,0.0,5.75e-06,1.08e-07,6.9e-07
F,075,0.75,Yave,-0.28,0.9613,0.0538,356.0,61.0,0.192,0.65,0.00501,0.148,0.000461,0.00363,0.0,8.28e-05,4.36e-07,0.00124
F,075,0.75,Yave,-0.14,0.9912,0.0413,308.0,18.0,0.197,0.646,0.00169,0.154,0.0,0.000448,0.0,1.87e-05,1.63e-07,0.00027
F,075,0.75,Yave,0.0,0.9955,0.0395,300.0,11.0,0.197,0.646,0.000914,0.155,0.0,5.19e-05,6.16e-08,8.1e-06,1.37e-07,0.000122
F,075,0.75,Yave,0.14,0.9962,0.0378,316.0,30.0,0.196,0.647,0.00158,0.155,0.000122,0.00079,7.17e-08,2.45e-05,2.05e-07,0.000379
F,075,0.75,Yave,0.28,0.9644,0.0528,395.0,93.0,0.188,0.651,0.00625,0.148,0.00166,0.00547,1.62e-06,0.000125,4.11e-07,0.00173
F,075,0.75,Yave,0.42,0.9002,0.0762,565.0,162.0,0.17,0.66,0.0174,0.132,0.00602,0.0152,1.07e-05,0.000369,1.22e-06,0.00516
F,075,0.75,Yave,0.56,0.7775,0.1175,854.0,237.0,0.14,0.675,0.0369,0.103,0.0137,0.0319,3.33e-05,0.00075,2.86e-06,0.012
F,075,0.75,Yave,0.69,0.6369,0.1555,1129.0,282.0,0.112,0.691,0.0565,0.0711,0.0199,0.0493,0.000226,0.00102,4.73e-06,0.0186
F,075,0.75,Yave,0.83,0.4589,0.1754,1309.0,284.0,0.102,0.71,0.0673,0.0388,0.0204,0.0605,0.000624,0.000915,6.18e-06,0.0201
F,075,0.75,Yave,0.97,0.2938,0.1447,1322.0,331.0,0.111,0.728,0.0663,0.0151,0.0145,0.0633,0.000946,0.000567,5.95e-06,0.0149
F,075,0.75,Yave,1.11,0.1818,0.0998,1190.0,367.0,0.135,0.74,0.0553,0.00406,0.0076,0.0562,0.000793,0.000257,4.86e-06,0.00819
F,075,0.75,Yave,1.25,0.1156,0.0724,981.0,353.0,0.163,0.748,0.0414,0.00109,0.00304,0.0428,0.000412,9.03e-05,3.16e-06,0.00339
F,075,0.75,Yave,1.39,0.0771,0.0547,804.0,321.0,0.183,0.753,0.031,0.000228,0.000981,0.0315,0.000163,3.8e-05,2.21e-06,0.00125
F,075,0.75,Yave,1.53,0.0552,0.0402,680.0,258.0,0.196,0.755,0.0243,6.51e-05,0.000217,0.0236,5.05e-05,1.99e-05,1.25e-06,0.000441
F,075,0.75,Yave,1.67,0.0446,0.0344,609.0,224.0,0.204,0.756,0.0209,1.69e-05,0.0001,0.0192,2.27e-05,1.56e-05,1.05e-06,0.000294
F,075,0.75,Yave,1.81,0.0344,0.0275,548.0,196.0,0.21,0.757,0.0178,0.0,0.0,0.0151,6.16e-06,1.27e-05,6.89e-07,0.000113
F,075,0.75,Yave,1.94,0.0281,0.0261,502.0,189.0,0.214,0.758,0.0156,0.0,0.0,0.0124,3.15e-06,1.2e-05,5.49e-07,6.85e-05
F,075,0.75,Yave,2.22,0.0189,0.0209,437.0,153.0,0.221,0.758,0.0125,0.0,0.0,0.00839,1.6e-06,1.27e-05,4.93e-07,2.51e-05
F,075,0.75,Yave,2.5,0.0092,0.0167,365.0,123.0,0.227,0.76,0.00931,2.39e-06,0.0,0.00401,4.24e-07,6.9e-06,2.97e-07,0.0
F,075,0.75,Yfav,-0.28,0.9665,0.05,347.0,54.0,0.193,0.649,0.00438,0.149,0.000323,0.00305,0.0,7.11e-05,3.94e-07,0.00106
F,075,0.75,Yfav,-0.14,0.9918,0.0411,306.0,18.0,0.197,0.646,0.0016,0.154,0.0,0.000378,0.0,1.74e-05,1.59e-07,0.000252
F,075,0.75,Yfav,0.0,0.9954,0.0396,300.0,11.0,0.197,0.646,0.000893,0.155,0.0,3.21e-05,6.38e-08,7.75e-06,1.35e-07,0.000118
