metric,fine,medium,coarse,eps21,eps32,r21,r32,p,phi_ext,gci_fine_pct,AR,AR_ideal,note
"T@x/d=45,r/d=2",1666.3538674408799,1651.0096170605354,1638.4188192863433,-15.34425038034442,-12.590797774192197,1.4142697521962047,1.4135737606545855,0.5751135685495575,1735.9109583554853,5.217761085572123,0.82055476560267,1.2205993692171873,
"CO2@x/d=45,r/d=2",0.09374322339345535,0.09227550336227246,0.09117900668696903,-0.0014677200311828953,-0.0010964966753034266,1.4142697521962047,1.4135737606545855,0.845984408112071,0.09805054036696398,5.743504460357216,0.7470748180902834,1.3407504114997466,
"T@x/d=45,r/d=3",1460.1122091212305,1452.45327291886,1445.9399093099212,-7.658936202370569,-6.513363608938789,1.4142697521962047,1.4135737606545855,0.47187322967538803,1503.2142488507873,3.6899595336149864,0.8504266698190793,1.1776931265997288,
"CO2@x/d=45,r/d=3",0.07788427649986206,0.0772401307434322,0.07674299924465613,-0.0006441457564298619,-0.00049713149877606,1.4142697521962047,1.4135737606545855,0.7520909535099488,0.08004715708969648,3.471304939576405,0.7717686467910316,1.2978184553772185,
intT@x/d=45,7001.5420038053035,6944.525324525447,6878.982007013775,-57.01667927985636,-65.54331751167229,1.4142697521962047,1.4135737606545855,0.4064787863494916,7378.389433518645,6.727936315823834,1.1495463843126397,1.151299106174686,
Tmax@x/d=45,1807.5118408203125,1784.08984375,1763.540283203125,-23.4219970703125,-20.549560546875,1.4142697521962047,1.4135737606545855,0.3818470618912355,1973.0248474611246,11.446191036132786,0.8773615881338177,1.1415115195214955,
"T@x/d=60,r/d=0",1356.4326171875,1354.739013671875,1347.9232177734375,-1.693603515625,-6.8157958984375,1.4142697521962047,1.4135737606545855,4.024712797649918,1356.9906319363542,0.051423006733223066,4.0244341934553844,4.035051527046637,
"CO2@x/d=60,r/d=0",0.0695650354027748,0.0695364624261856,0.0691558346152305,-2.857297658920288e-05,-0.00038062781095508924,1.4142697521962047,1.4135737606545855,7.481944892368195,0.06956734444377667,0.004149068904571397,13.321251629727664,13.374391171890393,
"T@x/d=60,r/d=1",1339.9899303903906,1338.9328422257613,1332.6495994316037,-1.0570881646292491,-6.283242794157559,1.4142697521962047,1.4135737606545855,5.15102943390161,1340.2029646893156,0.019872751848116044,5.9439155639031025,5.962056203923772,
"CO2@x/d=60,r/d=1",0.06841892516811152,0.06842007691605977,0.06807059512032908,1.1517479482497928e-06,-0.0003494817957306884,1.4142697521962047,1.4135737606545855,,,,,,非单调/零差，不在渐近区
"T@x/d=60,r/d=1.5",1319.3177935054514,1318.8737035649197,1313.1685301180983,-0.44408994053173956,-5.705173446821391,1.4142697521962047,1.4135737606545855,7.377208509307593,1319.3551196169947,0.0035364973972699058,12.846887366982896,12.897567739339605,
"CO2@x/d=60,r/d=1.5",0.06697757210284205,0.06700578191467464,0.06668980143898008,2.8209811832588527e-05,-0.00031598047569456056,1.4142697521962047,1.4135737606545855,,,,,,非单调/零差，不在渐近区
"T@x/d=60,r/d=2",1291.6708950227373,1291.1748595231793,1286.1863271770455,-0.4960354995580474,-4.988532346133752,1.4142697521962047,1.4135737606545855,6.669952729160615,1291.7254432107436,0.00527883962319142,10.056805108864957,10.093528450515954,
"CO2@x/d=60,r/d=2",0.06502935404717433,0.06505323295909642,0.0647778767177681,2.3878911922084467e-05,-0.0002753562413283228,1.4142697521962047,1.4135737606545855,,,,,,非单调/零差，不在渐近区
"T@x/d=60,r/d=3",1211.547003010895,1210.744953789841,1206.81280648372,-0.8020492210539487,-3.9321473061211236,1.4142697521962047,1.4135737606545855,4.5947772589601374,1211.751786621716,0.021128318826290144,4.9026259273140465,4.916569386767068,
"CO2@x/d=60,r/d=3",0.05938910709894712,0.05938368411476833,0.05915975458472046,-5.422984178785062e-06,-0.00022392953004787136,1.4142697521962047,1.4135737606545855,10.75004190123505,0.059389240942957895,0.0002817099324237594,41.29267625819248,41.51719719967189,
