profile,x_over_d,r_over_d,x_m,y_m,temperature,ch4,o2,co2,h2o,co,T_std
radial,0.75,4.450522052745025,0.005400000140070915,0.032043758779764175,291.1076354980469,4.718543195269956e-13,0.23570787347853184,1.4472987911022086e-05,0.0062671187915839255,8.484239745918373e-10,0.2847767600746097
radial,0.75,4.504181755085786,0.005400000140070915,0.03243010863661766,291.11065673828125,4.766510690548852e-13,0.23570702597498894,1.480305447000704e-05,0.006267373508308083,7.925555128302555e-10,0.29277021038574846
radial,0.75,4.558540984160371,0.005400000140070915,0.032821495085954666,291.11370849609375,4.821087715647262e-13,0.23570616729557514,1.5135391129025467e-05,0.0062676299712620676,7.381783009246001e-10,0.30084440261922196
radial,0.75,4.613609570595953,0.005400000140070915,0.03321798890829086,291.1167907714844,4.86391318749398e-13,0.2357053030282259,1.546992330918693e-05,0.00626788818044588,6.853131339886142e-10,0.30899933677503016
radial,0.75,4.66939579281542,0.005400000140070915,0.03361964970827103,291.1199035644531,4.883580684063178e-13,0.23570443131029606,1.580656188160524e-05,0.006268148019444197,6.339908696255674e-10,0.3172350128531731
radial,0.75,4.725909481445949,0.005400000140070915,0.03402654826641083,291.123046875,4.877810039405267e-13,0.23570354841649532,1.614521409596834e-05,0.006268409488257021,5.842466392218763e-10,0.3255514308536508
radial,0.75,4.783160467114714,0.005400000140070915,0.03443875536322594,291.12621688842773,4.853052501121689e-13,0.23570265993475914,1.6485769013165666e-05,0.006268672354053706,5.361139362376884e-10,0.33393849803617137
radial,0.75,4.841158063047462,0.005400000140070915,0.03485633805394173,291.1294136047363,4.819412264928772e-13,0.23570176027715206,1.6828115668137614e-05,0.006268936675041914,4.896236674747459e-10,0.34239621440073487
radial,0.75,4.89991209987137,0.005400000140070915,0.03527936711907387,291.1326332092285,4.787522231529376e-13,0.23570085875689983,1.7172146732716893e-05,0.006269202334806323,4.448024008753497e-10,0.3509144872070494
radial,0.75,4.959431890812185,0.005400000140070915,0.03570790961384773,291.13587951660156,4.76715968338294e-13,0.23569994792342186,1.751775853309013e-05,0.006269469216931611,4.0167192665418526e-10,0.3595034091954068
radial,0.75,5.019728301299943,0.005400000140070915,0.03614204376935959,291.13914489746094,4.770140577973376e-13,0.23569903150200844,1.7864860143314234e-05,0.006269737263210118,3.602519749060044e-10,0.3681427948852234
radial,0.75,5.080811161961821,0.005400000140070915,0.03658184036612511,291.14242935180664,4.812145751586951e-13,0.23569810763001442,1.821336791105623e-05,0.006270006473641843,3.205593509957456e-10,0.37683264427649926
radial,0.75,5.142689786023564,0.005400000140070915,0.03702736645936966,291.14573669433594,4.914935671272217e-13,0.2356971800327301,1.8563216358392287e-05,0.006270276673603803,2.826055948345044e-10,0.38558305010952615
radial,0.75,5.205376073718071,0.005400000140070915,0.03747870773077011,291.14906311035156,5.110362159867663e-13,0.23569624312222004,1.891434000870246e-05,0.00627054792130366,2.463966481374192e-10,0.3943839196440122
radial,0.75,5.268879855672519,0.005400000140070915,0.03793593496084213,291.15240478515625,5.447996891999207e-13,0.23569530248641968,1.9266687965581084e-05,0.006270820158533752,2.1194793459756e-10,0.4032251601396657
radial,0.75,5.333211997316943,0.005400000140070915,0.03839912638068199,291.15576934814453,6.192865294537338e-13,0.23569435812532902,1.9620207582945226e-05,0.006271093268878758,1.7928740849200557e-10,0.4121269570770702
radial,0.75,5.398382846679953,0.005400000140070915,0.03886835649609566,291.1591491699219,7.689581307748967e-13,0.23569340631365776,1.997485164535228e-05,0.006271367194131017,1.4861576722807005e-10,0.4210691249756421
radial,0.75,5.464403269191584,0.005400000140070915,0.0393437035381794,291.1625442504883,9.995199593903485e-13,0.2356924470514059,2.0330576499491723e-05,0.006271642108913511,1.1997542450787225e-10,0.43005166383538135
radial,0.75,5.531285165084733,0.005400000140070915,0.03982525318861008,291.165958404541,1.3222113851906715e-12,0.2356914859265089,2.0687334871755356e-05,0.006271917780395597,9.348899079989118e-11,0.4390846663965798
radial,0.75,5.599038882388009,0.005400000140070915,0.040313079953193665,291.16938400268555,1.776362508031155e-12,0.23569051921367645,2.1045075880157456e-05,0.006272194150369614,7.162067241511744e-11,0.4481594818503144
radial,0.75,5.6676763213343095,0.005400000140070915,0.040807269513607025,291.17282485961914,2.4157136241761827e-12,0.2356895487755537,2.1403748965316068e-05,0.0062724712188355625,5.887534413688763e-11,0.4572631335913393
radial,0.75,5.737208864755101,0.005400000140070915,0.041307903826236725,291.17628479003906,3.3142612485552398e-12,0.23568857461214066,2.176329818207424e-05,0.0062727490440011024,5.4041651300701095e-11,0.4664172490338984
radial,0.75,5.807648412883282,0.005400000140070915,0.04181506857275963,291.17974853515625,4.5768286272195445e-12,0.23568759113550186,2.212366172173452e-05,0.0062730275094509125,5.162484780972714e-11,0.4755929918470975
radial,0.75,5.8790058311488895,0.005400000140070915,0.042328841984272,291.18323516845703,6.35079490197602e-12,0.23568660393357277,2.2484765000635454e-05,0.00627330644056201,4.97107729050486e-11,0.48481775647051417
